length_url,length_hostname,ip,https_token,nb_subdomains,prefix_suffix,shortening_service,ratio_digits_url,phish_hints,nb_hyperlinks,domain_age,web_traffic,google_index,nb_specialchars,brand_flags,tld_subdomain_abnormal,nb_redirection_total,suspicious_html_score,status
52,22,0,0,3,0,1,0.115384615,0,33,7296,0,1,9,1,0,0,2,1
56,29,0,1,3,0,0,0.0,0,4,-1,0,1,10,0,0,1,1,1
54,13,1,1,3,0,0,0.185185185,1,31,-1,0,1,11,1,1,2,2,1
82,30,0,1,3,1,0,0.036585366,0,1,7083,17964,1,15,0,1,0,2,1
68,13,0,0,1,0,0,0.0,0,140,6965,900,1,10,0,0,1,0,0
55,19,0,0,1,0,0,0.0,0,18,4624,1372238,0,9,0,0,0,0,0
39,31,0,1,2,0,0,0.0,0,145,-1,0,0,6,0,0,1,2,0
40,18,0,1,2,0,0,0.0,0,121,9205,690,0,7,0,0,1,0,0
48,21,0,1,2,0,0,0.125,0,24,7529,23368,1,8,0,0,0,1,1
24,10,0,0,1,0,0,0.083333333,0,4,2139,309382,1,5,0,0,1,1,1
72,15,1,0,3,0,0,0.180555556,0,185,11555,609,1,12,1,0,0,1,0
25,16,0,0,2,0,1,0.0,0,35,1314,3926702,0,6,0,0,0,0,0
63,21,0,1,3,0,0,0.047619048,1,5,1284,0,1,10,0,0,1,1,1
38,15,1,1,3,0,0,0.315789474,0,0,-1,0,1,10,0,1,0,2,1
32,23,0,0,2,1,0,0.0,0,244,4472,335899,0,7,0,0,0,1,0
85,31,0,0,2,0,0,0.0,0,15,1957,0,0,15,0,0,0,2,1
27,19,0,1,2,1,0,0.0,0,288,4567,1857815,0,7,0,0,1,2,0
55,20,0,1,2,0,0,0.0,0,0,1590,0,1,12,0,0,0,2,1
73,10,0,1,2,0,0,0.02739726,0,56,2098,0,1,11,0,1,0,2,1
40,16,0,0,2,0,0,0.0,0,228,-1,124657,0,7,0,0,0,0,0
61,22,0,1,3,0,0,0.0,0,93,7756,49305,0,10,0,0,1,1,0
119,15,0,1,3,0,0,0.117647059,0,0,11425,259309,0,18,1,0,0,3,0
43,15,0,0,2,0,0,0.0,0,52,5636,2,0,9,1,0,0,1,0
56,14,0,1,3,0,0,0.089285714,0,0,4503,317915,0,12,0,0,1,3,0
27,11,0,0,1,0,0,0.037037037,0,25,7491,63,0,5,1,0,0,2,0
71,19,0,1,2,1,0,0.0,4,27,-1,1173481,1,11,0,0,1,1,1
41,13,0,0,2,0,0,0.048780488,0,336,8336,66410,0,8,0,0,1,2,0
40,32,0,1,2,0,0,0.0,0,9,-1,0,1,6,0,0,1,1,1
77,23,0,1,3,0,0,0.0,0,5,4838,8307276,1,12,0,0,2,1,0
63,10,0,0,3,0,0,0.047619048,0,18,360,8262494,1,13,0,1,1,2,1
62,18,0,1,2,0,0,0.0,0,116,8812,888250,1,11,0,0,1,2,0
73,14,0,0,2,0,0,0.109589041,0,20,5406,9301,1,15,0,0,0,1,0
57,20,0,1,3,1,0,0.0,3,21,588,0,1,11,0,0,1,1,1
52,15,0,1,3,1,0,0.019230769,2,0,8294,150140,1,11,0,0,0,2,1
23,14,0,0,1,0,0,0.0,0,56,1340,2646678,0,5,0,0,0,1,0
33,25,0,1,2,0,0,0.0,0,5,5440,0,1,6,1,0,1,1,0
65,25,0,1,3,1,0,0.015384615,0,33,4785,7301451,0,10,0,0,0,1,0
34,26,0,1,3,0,0,0.0,0,9,-1,646312,0,7,0,0,0,2,0
70,14,1,1,1,0,0,0.3,0,0,5233,10313348,1,8,0,0,0,2,1
62,20,0,1,3,1,0,0.0,3,4,3437,0,1,11,0,0,1,1,1
29,21,0,1,2,1,0,0.0,0,20,3639,181624,0,7,0,0,0,2,0
32,24,0,1,2,0,0,0.0,0,14,2700,0,0,6,0,0,0,2,0
88,17,0,1,3,0,0,0.0681818179999999,0,298,8759,1179,0,14,1,0,1,0,0
63,20,0,1,2,0,0,0.0,0,40,2077,6416,0,11,0,0,1,1,0
30,21,0,0,2,0,0,0.0,0,15,8350,1,0,6,1,0,0,1,0
73,17,1,1,3,0,0,0.095890411,0,6,-1,2617839,1,12,0,0,0,2,1
48,19,0,0,3,0,0,0.0,0,175,6377,7962,1,10,0,0,1,0,0
132,16,1,0,3,0,0,0.045454545,0,9,7764,32,0,12,0,0,0,1,1
33,25,0,1,2,0,0,0.0,0,104,2421,0,0,6,0,0,0,2,0
63,23,0,0,3,0,0,0.0,0,8,-1,0,1,11,0,0,0,1,1
39,31,0,1,2,1,0,0.0,1,47,-1,77586,1,7,0,0,1,1,1
49,27,0,1,3,1,1,0.12244898,1,27,6636,0,1,10,0,0,2,1,1
35,28,0,1,2,0,1,0.0,0,16,7295,0,1,5,1,0,1,1,1
134,50,1,1,3,1,0,0.149253731,0,4,4003,5828815,1,20,0,1,1,1,1
32,23,0,0,2,0,0,0.0,0,65,4079,293870,0,6,0,0,0,2,0
49,31,1,0,3,0,1,0.204081633,0,21,5616,0,1,8,0,0,0,2,1
648,18,1,0,3,1,0,0.203703704,2,14,1881,6613,1,35,0,0,0,1,1
108,17,0,1,2,0,0,0.074074074,0,190,9217,38608,0,19,0,0,1,1,0
21,12,0,0,2,0,0,0.0,0,80,-1,0,0,6,0,0,0,1,0
31,24,0,1,2,0,0,0.032258065,0,430,5808,3255580,0,5,0,0,0,2,0
19,10,0,0,1,0,0,0.0,0,134,6255,2494084,0,5,0,0,0,2,0
47,25,0,1,2,0,0,0.0,0,186,6259,683,0,6,0,0,1,2,0
32,24,0,1,2,0,0,0.0625,0,4,8,0,1,6,0,0,1,1,1
71,46,1,1,3,1,0,0.281690141,0,31,1015,1196152,1,9,0,0,0,1,1
55,13,0,0,2,1,0,0.018181818,0,207,8185,31609,1,9,0,0,5,2,0
37,29,0,1,3,0,0,0.0,0,0,1,0,1,7,0,0,1,1,1
36,21,0,1,2,0,0,0.083333333,0,0,75,0,1,7,0,0,0,2,1
31,22,0,0,2,0,0,0.0,0,39,5421,0,0,6,0,0,0,2,0
45,18,0,1,2,0,0,0.0,0,110,5811,225,1,8,0,0,2,1,0
156,68,1,1,3,0,0,0.173076923,0,0,-1,4280394,1,22,0,0,0,2,1
18,9,0,0,1,0,0,0.0,0,540,2472,1457389,0,5,0,0,0,1,0
46,19,0,1,3,0,0,0.0,1,0,7796,0,1,8,0,0,0,2,1
28,20,0,1,2,0,0,0.0,0,80,3843,5462227,0,6,0,0,0,1,0
38,13,0,0,1,0,0,0.131578947,0,372,3806,327963,0,7,0,0,1,1,0
55,22,0,1,2,0,0,0.0,0,52,7815,2546,1,8,0,0,3,2,0
23,14,0,0,2,0,0,0.0,0,35,2144,0,0,6,0,0,0,1,0
36,29,0,1,2,0,1,0.0,0,14,7295,0,1,5,1,0,1,1,1
26,18,0,1,2,0,0,0.0,0,70,4037,962335,0,6,0,0,0,0,0
69,23,1,1,2,1,0,0.115942029,0,0,3381,0,1,12,0,0,0,1,1
42,13,0,1,2,1,0,0.0,1,24,477,0,1,8,0,0,0,1,1
37,10,0,1,2,0,0,0.027027027,0,0,3798,9506603,1,8,0,0,0,2,1
64,13,0,0,2,0,1,0.09375,1,75,-1,534441,0,12,0,0,0,2,0
116,21,0,1,3,1,0,0.0,4,6,4609,0,1,19,0,0,0,1,1
24,15,0,0,1,0,0,0.0,0,100,-1,0,0,5,0,0,0,2,0
19,7,0,1,1,0,0,0.0,0,16,-1,4744288,1,6,0,0,0,0,1
78,25,0,1,3,0,0,0.141025641,0,4,2889,0,1,11,0,0,1,1,1
32,24,0,1,2,0,0,0.0,1,47,1950,341948,1,6,0,0,1,1,1
48,23,0,1,2,1,0,0.083333333,0,222,6236,270689,1,9,0,0,1,0,0
48,27,0,1,2,1,0,0.041666667,0,10,4378,0,1,8,0,0,2,2,1
49,24,0,0,1,1,0,0.0,3,13,-1,0,1,8,0,0,2,1,1
75,24,0,1,2,0,0,0.0,0,65,4843,5881,0,14,0,1,1,2,0
38,29,0,0,2,0,0,0.0,0,1,2301,22884,1,6,0,0,0,1,1
29,14,0,1,2,0,0,0.0,1,5,5230,0,1,7,0,0,0,1,1
128,50,1,0,3,1,0,0.1484375,0,51,3993,5707171,1,19,0,1,0,2,1
24,15,0,0,1,0,0,0.0,0,27,-1,0,1,5,0,0,1,2,1
43,10,0,1,1,0,0,0.046511628,1,0,3972,0,1,8,0,0,1,2,1
66,18,0,1,2,0,0,0.0,0,185,6260,6679,0,10,0,0,1,1,0
80,22,1,1,2,0,1,0.3125,0,0,5784,50100,1,11,0,1,0,2,1
426,14,1,1,3,0,0,0.042253521,3,21,-1,0,1,97,1,1,2,2,1
50,32,0,1,3,0,0,0.0,2,15,1036,0,1,10,0,0,0,1,1
107,14,0,1,3,0,0,0.009345794,2,5,5228,0,1,26,0,0,0,1,1
40,13,1,1,3,0,0,0.25,1,21,-1,0,1,12,0,1,2,2,1
49,14,0,1,2,0,0,0.0,0,51,2305,541454,1,9,0,0,0,1,1
38,29,0,0,2,0,1,0.0,0,11,7296,0,1,6,1,0,0,2,1
17,10,0,1,2,0,0,0.0,0,324,8415,139193,0,5,0,0,1,1,0
36,28,0,1,2,0,0,0.027777778,1,47,1950,341948,1,6,0,0,1,1,1
44,20,0,1,2,0,1,0.0,0,29,4822,209887,1,6,0,1,1,1,0
23,14,0,0,1,0,0,0.0,0,27,6289,0,0,5,0,0,0,2,0
26,9,0,0,2,0,0,0.115384615,0,0,7800,2868149,1,6,0,0,0,2,1
189,9,1,0,2,0,1,0.465608466,1,12,736,0,1,14,0,0,1,0,1
43,14,0,1,3,0,0,0.139534884,0,135,7158,2294,1,9,0,0,2,1,0
68,18,0,1,1,0,0,0.102941176,0,82,5813,0,1,13,0,0,0,2,1
29,15,0,0,1,0,1,0.0,0,29,54,7343400,1,5,0,0,1,1,1
47,16,0,1,2,0,0,0.0,0,55,2388,1616,0,9,0,0,0,0,0
60,16,0,1,1,1,0,0.05,3,2,3237,0,1,11,0,0,0,1,1
58,13,0,1,2,0,0,0.0862068969999999,0,298,9230,763,1,10,0,0,2,1,0
41,18,0,1,2,0,0,0.0,0,117,9205,690,0,7,0,0,1,0,0
30,22,0,1,2,0,0,0.0,0,195,8708,1562899,0,6,0,0,1,2,0
27,15,0,0,2,0,0,0.0,0,277,7883,487488,0,7,0,0,0,0,0
32,23,0,0,2,0,0,0.0,0,72,7772,2778053,0,6,0,0,0,1,0
40,14,0,1,2,0,0,0.025,0,67,5290,1547,0,9,0,0,1,1,0
57,14,0,1,2,0,0,0.01754386,0,17,1794,0,1,9,0,0,0,2,1
56,16,0,0,2,0,0,0.0,0,434,7131,12,0,9,1,0,0,1,0
65,14,0,0,2,1,0,0.0,3,7,-1,0,1,12,0,0,0,1,1
40,32,0,1,2,0,0,0.075,0,184,1547,4639,1,6,0,0,0,2,1
74,14,1,1,2,0,0,0.202702703,0,0,4377,0,1,10,0,0,1,2,1
40,18,0,0,2,0,1,0.0,0,93,8053,4635,1,6,0,0,0,1,0
27,18,0,0,3,0,1,0.0,0,31,-1,162665,0,7,0,0,1,0,0
39,20,0,1,2,0,0,0.0,0,0,160,6030823,1,6,0,0,1,2,1
72,28,0,0,3,1,0,0.041666667,2,48,1546,4669,1,12,0,0,0,1,1
104,59,0,1,3,0,0,0.038461538,0,0,8415,0,1,21,1,0,0,2,1
43,18,0,0,3,0,0,0.0,0,517,7133,12,1,8,1,0,0,0,0
52,43,0,0,2,0,1,0.0,1,16,7296,0,0,6,1,0,0,2,1
48,16,0,0,2,0,0,0.0,0,45,1541,2573053,0,8,0,0,0,1,1
24,17,0,1,2,0,0,0.0,0,34,2695,0,0,5,1,0,1,2,0
43,15,0,0,2,0,0,0.0,0,92,6686,2897,0,8,0,0,0,0,0
48,16,0,0,2,0,0,0.0,0,610,7134,13,0,8,1,0,0,1,0
54,16,0,1,3,1,0,0.0,2,26,6510,0,1,11,0,0,1,2,1
36,21,0,1,2,0,0,0.0,0,9,4917,1666252,1,6,0,0,1,2,0
60,17,0,0,2,1,1,0.033333333,0,100,10674,23,1,12,1,0,1,0,0
34,25,0,0,2,0,1,0.029411765,0,14,7295,0,1,6,1,0,0,1,1
33,22,0,1,1,0,0,0.0,0,230,6434,48630,0,6,0,0,2,1,0
70,22,0,1,2,0,0,0.0,0,280,2718,0,1,12,0,0,3,2,0
41,32,0,0,2,0,0,0.073170732,0,203,1546,4669,1,6,0,0,1,2,1
23,15,0,1,2,0,0,0.0,0,12,1317,142374,0,6,0,0,0,0,1
64,19,0,1,1,1,0,0.046875,2,4,4291,0,1,10,0,0,1,2,1
86,14,1,0,2,0,0,0.337209302,0,6,7975,3197,1,11,0,0,0,1,1
67,16,0,1,3,0,0,0.134328358,0,0,12156,17877,1,14,0,0,0,3,0
70,14,0,0,1,0,1,0.0,0,33,1934,56558,1,11,0,0,1,2,0
127,50,1,0,3,1,0,0.173228346,0,51,3992,5697976,1,18,0,1,1,2,1
62,14,0,1,3,1,1,0.0,0,99,5618,49873,1,13,0,0,2,0,0
24,15,0,0,2,0,0,0.0,0,313,7364,544676,0,6,0,0,0,1,0
77,15,1,1,2,0,0,0.506493506,1,4,2031,0,1,10,0,0,0,1,1
155,14,1,0,3,0,0,0.4,1,31,-1,0,1,19,0,1,0,2,1
55,36,0,1,3,0,1,0.163636364,0,19,5627,0,1,11,0,0,0,2,1
56,30,0,1,2,0,0,0.035714286,0,103,6831,0,1,9,0,0,1,2,1
37,16,0,1,1,0,0,0.0,0,0,6377,0,1,7,0,0,0,2,1
42,35,0,1,2,0,1,0.0,0,226,7297,919168,0,5,1,0,0,2,0
31,13,1,1,3,0,0,0.322580645,0,4,-1,0,1,9,0,1,0,1,1
27,17,0,1,2,0,0,0.0,0,1,5025,544886,1,6,0,0,0,2,1
26,17,0,0,2,1,0,0.0,0,204,4648,1812190,0,7,0,0,0,0,0
39,15,0,1,2,0,0,0.102564103,0,543,5447,825963,0,9,0,0,0,1,0
113,24,1,1,3,0,0,0.168141593,0,6,4225,11753,1,13,0,0,0,1,1
23,15,0,1,2,1,0,0.260869565,0,129,5821,595635,0,7,0,0,1,2,0
71,19,0,1,2,1,0,0.0,2,4,2248,0,1,11,0,1,1,1,1
41,33,0,1,2,0,1,0.0,0,10,7309,0,1,6,1,0,1,2,1
47,20,0,1,2,0,0,0.0,0,79,-1,1368106,1,8,0,0,2,1,0
28,11,0,0,1,0,1,0.035714286,0,5,6753,2305,1,5,0,0,1,1,1
51,43,0,1,1,0,0,0.0,0,0,18,0,1,7,0,0,0,2,1
96,21,1,0,3,0,0,0.072916667,0,7,4368,31458,0,14,0,0,0,1,0
61,16,0,1,2,1,0,0.0,3,0,-1,0,1,11,0,0,1,2,1
76,50,1,1,3,1,0,0.144736842,0,51,3992,5697976,1,10,0,1,1,2,1
61,40,0,1,2,1,0,0.0,0,218,6260,683,0,7,0,0,1,2,0
47,7,0,0,1,0,0,0.106382979,0,0,2521,632751,1,6,0,1,1,1,1
130,122,1,1,3,1,0,0.369230769,0,1,6868,0,1,13,0,0,0,0,1
63,14,0,1,1,0,0,0.0,0,247,2428,0,1,11,0,0,1,2,0
45,17,0,1,1,0,0,0.0,0,0,-1,0,1,7,0,0,0,2,0
35,26,0,0,2,1,0,0.0,0,14,2202,15868,1,7,0,0,0,2,1
81,16,0,0,3,1,1,0.0123456789999999,0,51,4775,8181,1,15,0,0,1,1,0
48,15,0,0,2,0,0,0.0,0,84,5499,41592,0,9,0,0,0,0,0
23,14,0,0,2,0,0,0.0,0,8,2317,40354,0,6,0,0,0,1,0
44,26,0,1,3,0,0,0.0,1,87,-1,0,1,8,0,0,0,2,1
23,12,0,0,2,0,0,0.0,0,154,9331,9295,1,6,0,0,0,0,0
106,19,1,1,2,1,0,0.188679245,3,88,2046,0,1,13,0,0,1,1,1
44,25,1,0,3,0,1,0.0681818179999999,2,21,5615,0,1,9,0,0,0,2,1
77,14,0,0,2,0,0,0.025974026,0,72,9399,15,0,17,1,0,0,2,0
30,11,0,0,1,0,0,0.0,0,25,7490,63,0,5,1,0,0,2,0
56,20,0,1,2,0,0,0.1785714289999999,0,0,602,0,1,9,0,0,0,2,1
89,16,0,1,2,0,0,0.0,0,213,7839,4055,0,14,0,1,1,0,0
89,11,0,1,3,1,0,0.0,0,114,-1,1009471,1,18,0,0,2,1,0
43,15,0,0,2,0,0,0.046511628,0,52,5635,2,0,8,1,0,0,1,0
111,14,0,0,3,0,0,0.063063063,0,38,8880,127246,1,22,0,1,0,2,0
85,20,0,1,2,1,0,0.047058824,0,24,6208,77911,0,19,0,0,1,2,0
83,33,0,0,3,0,0,0.072289157,0,0,7448,385,1,15,1,0,0,3,0
60,26,0,1,2,1,1,0.083333333,0,27,6638,0,1,10,0,0,2,1,1
68,16,0,1,2,0,0,0.0,0,213,7841,3990,0,12,0,0,1,0,0
22,13,0,0,1,0,0,0.0,0,0,917,2225082,0,5,0,0,0,2,1
21,12,0,0,1,0,0,0.0,0,217,-1,828180,0,5,0,0,0,2,0
61,14,0,1,2,0,0,0.0,0,20,8565,650,0,10,0,0,0,0,0
263,20,1,1,3,0,0,0.273764259,3,74,4097,0,1,23,0,1,1,2,1
59,20,0,1,2,1,0,0.0,1,82,12710,1115,0,10,0,0,1,1,0
168,12,0,0,2,0,0,0.142857143,0,6,4967,0,1,8,0,0,0,2,1
33,25,0,1,2,1,0,0.0,1,47,1950,341948,0,7,0,0,1,1,1
59,19,0,1,2,0,0,0.0,0,278,6265,1581458,1,8,0,0,0,1,0
37,14,0,1,3,0,0,0.0,0,571,4182,177684,1,8,0,0,0,2,0
30,16,0,0,2,0,0,0.0,0,560,8414,176808,1,6,0,0,1,0,0
136,50,1,0,3,1,0,0.132352941,0,51,3993,5707171,1,21,0,1,0,2,1
70,40,0,1,3,0,1,0.042857143,3,22,5615,0,1,13,0,0,0,2,1
30,21,0,0,2,0,0,0.0,0,12,5603,3364923,0,6,0,0,0,1,0
99,15,0,0,2,0,0,0.090909091,1,25,8346,1,1,11,1,0,1,2,1
71,24,0,1,2,0,1,0.0,1,89,7615,2188,1,10,0,0,2,1,0
71,63,0,1,3,1,0,0.112676056,0,47,-1,0,1,9,0,0,0,2,1
51,31,0,1,1,0,0,0.019607843,0,34,-1,0,1,8,0,0,1,2,1
57,49,0,1,3,0,1,0.0,0,10,657,0,1,11,1,1,0,0,1
80,16,0,1,2,0,0,0.0,0,0,-1,0,1,16,0,0,1,1,0
53,21,0,1,2,0,0,0.037735849,0,0,5971,0,1,9,0,0,1,1,1
88,18,0,0,2,0,0,0.056818182,0,415,6315,8182,0,13,0,0,0,0,0
37,28,0,0,2,1,0,0.0,0,0,2837,0,1,7,0,0,0,1,1
41,24,0,1,2,0,0,0.024390244,0,0,5408,0,1,7,0,0,0,2,1
96,37,0,1,3,1,0,0.0,3,22,397,0,1,13,0,0,0,1,1
121,16,0,0,2,0,0,0.247933884,2,1,8346,1,1,37,1,0,1,0,1
49,18,0,0,2,0,0,0.0,0,127,9169,599,0,9,0,0,0,0,0
32,14,0,0,2,0,0,0.125,0,2228,9269,8530,1,7,0,0,1,1,0
66,18,0,0,2,0,0,0.0,0,196,5222,136,0,9,0,0,0,2,0
59,23,0,0,2,1,0,0.033898305,0,251,7838,603,1,10,0,0,0,0,0
149,17,0,1,3,1,0,0.073825503,2,22,1098,0,1,25,0,0,0,1,1
34,15,0,1,2,0,1,0.029411765,0,21,7006,0,0,7,0,0,0,1,1
102,25,0,1,2,0,0,0.0,0,61,3683,443077,0,11,0,0,0,1,0
46,25,0,1,2,0,0,0.0,0,196,6256,689,0,6,0,0,1,2,0
165,16,1,0,3,0,0,0.260606061,1,28,1265,2433519,1,21,0,0,1,0,1
46,24,0,1,3,0,0,0.0,0,110,5207,27218,0,7,0,0,1,2,0
27,19,0,1,2,0,0,0.0,0,16,3271,0,0,6,0,0,1,1,0
19,6,0,1,1,0,1,0.052631579,0,6,3152,38060,1,5,0,0,0,1,1
43,14,0,1,1,0,0,0.093023256,0,0,5302,0,1,7,0,0,1,2,1
177,32,1,1,3,0,0,0.079096045,4,87,4554,0,1,22,1,1,0,2,1
112,9,1,1,2,0,0,0.241071429,1,17,-1,0,1,21,0,0,0,1,1
22,14,0,1,2,0,0,0.0,0,95,9522,8315,0,6,0,0,1,0,0
66,27,1,1,3,0,0,0.318181818,0,10,4478,188429,1,11,0,0,1,2,1
26,17,0,0,2,0,0,0.0,0,114,6593,6293604,0,6,0,0,0,0,0
58,50,0,1,2,0,0,0.0,0,9,1454,0,1,11,0,1,0,1,1
119,14,1,1,1,1,0,0.43697479,1,44,276,0,1,10,0,0,1,1,1
25,18,0,1,2,0,0,0.0,0,12,7446,6418275,1,5,0,0,0,1,1
76,50,1,1,3,1,0,0.144736842,0,51,3992,5697976,1,10,0,1,1,2,1
88,20,0,1,1,1,0,0.0,0,12,-1,0,1,14,0,1,1,0,0
34,12,0,1,3,0,0,0.0,1,7,605,0,1,8,0,0,0,1,1
31,23,0,1,2,0,0,0.0,1,24,4489,0,1,6,0,0,1,2,1
35,26,0,0,3,0,0,0.0,0,26,5233,0,0,7,0,0,0,2,0
29,21,0,1,1,0,0,0.0,0,18,4190,2024745,0,5,0,0,1,2,0
131,54,1,1,3,1,0,0.1755725189999999,0,51,3992,5707171,1,20,0,1,0,2,1
24,16,0,1,2,1,0,0.0,0,85,5545,5973329,0,7,0,0,1,2,0
263,25,0,1,3,0,0,0.106463878,0,1,7083,17964,1,13,0,1,0,2,1
32,15,0,0,2,0,0,0.03125,0,1,8350,1,1,6,1,0,1,0,0
79,23,1,1,2,1,0,0.278481013,0,0,1534,0,1,11,0,0,0,2,1
44,9,0,1,2,0,0,0.0,1,0,-1,8262038,1,9,0,0,0,2,1
15,8,0,1,1,0,0,0.0,0,984,2168,11746,0,4,0,0,2,2,0
119,42,1,1,3,0,0,0.218487395,0,51,3992,5697976,1,18,0,1,0,2,1
63,19,0,1,2,1,0,0.0,1,0,255,0,1,12,0,0,0,2,1
126,50,1,0,3,1,0,0.166666667,0,51,3993,5707171,1,19,0,1,0,2,1
47,16,0,1,2,0,0,0.042553191,1,193,503,0,1,9,0,0,1,2,1
63,23,0,1,2,1,0,0.0,0,144,8435,3754,1,10,0,0,2,2,0
64,14,1,0,3,0,0,0.203125,0,144,7478,629,0,10,0,0,1,1,0
106,22,1,1,3,1,0,0.150943396,4,4,-1,0,1,14,0,0,0,1,1
33,16,0,0,2,0,0,0.151515152,0,146,-1,71671,0,8,0,0,0,1,0
26,18,0,0,1,0,0,0.0,0,13,-1,60725,0,4,0,0,0,2,0
31,22,0,0,2,0,1,0.0,0,543,5337,169911,0,6,0,0,0,1,0
40,31,0,0,2,1,1,0.0,0,11,7296,0,1,7,1,0,0,2,1
32,25,0,1,2,0,1,0.0,0,14,7295,0,1,5,1,0,1,1,1
68,37,0,1,3,0,0,0.0,0,0,8916,14605,0,10,0,0,1,2,1
27,16,0,1,2,0,0,0.037037037,0,0,4265,0,1,7,0,0,0,2,1
59,10,0,1,2,1,0,0.0,4,10,2235,0,1,12,0,0,0,1,1
37,28,0,0,3,0,0,0.0,0,73,-1,2965628,0,7,0,0,1,2,0
30,21,0,0,2,0,0,0.0,0,127,2301,22884,0,6,0,0,0,1,1
96,20,0,1,3,0,0,0.0,1,220,4097,0,1,15,0,1,1,2,1
37,29,0,1,2,0,0,0.054054054,1,47,1950,341948,1,6,0,0,1,1,1
122,31,1,1,2,0,0,0.278688525,1,20,496,3273064,1,11,0,0,0,1,1
69,16,0,1,2,0,0,0.028985507,0,46,-1,1546214,1,14,0,0,2,0,0
98,28,0,1,2,1,0,0.0,0,87,7530,264522,0,11,0,0,0,2,0
42,33,0,0,2,0,0,0.047619048,0,29,1594,672283,0,6,0,0,0,2,0
31,24,0,1,3,0,0,0.0,0,307,8227,71252,0,6,0,0,1,2,0
58,17,0,1,3,0,1,0.0,0,123,4444,59591,0,9,0,0,1,1,0
26,17,0,0,2,0,0,0.0,0,42,7932,0,0,6,0,0,0,1,0
67,18,0,1,3,0,0,0.029850746,0,89,7812,2939,1,10,0,0,2,0,0
112,12,0,1,3,1,0,0.008928571,2,0,5438,0,1,15,0,1,0,2,1
40,23,0,1,3,0,0,0.0,0,40,-1,0,0,9,0,0,1,2,0
25,6,0,1,1,0,0,0.16,0,0,-1,3014313,1,5,0,0,1,2,1
19,11,0,1,1,0,0,0.0,0,89,2504,53192,0,5,0,0,1,1,0
550,25,1,0,3,0,1,0.3527272729999999,1,12,6591,30,1,69,1,1,0,2,0
19,10,0,0,2,0,0,0.0,0,127,-1,259358,0,6,0,0,0,1,0
41,21,0,0,3,1,0,0.0,0,113,4364,2396418,1,8,0,0,0,2,0
31,23,0,1,2,1,0,0.0,0,84,4029,581047,0,7,0,0,1,1,0
67,15,0,1,2,0,0,0.074626866,0,269,5887,184,0,11,0,0,1,2,0
55,17,0,1,3,0,0,0.109090909,0,2,6564,557365,0,10,0,0,0,1,0
44,14,1,1,3,0,0,0.159090909,0,71,7160,2336,1,9,0,0,2,1,0
34,25,0,0,2,0,0,0.176470588,0,0,190,0,1,8,0,1,0,2,1
57,18,0,0,3,1,0,0.070175439,0,66,-1,92156,0,10,0,0,0,2,0
64,27,0,1,2,1,0,0.046875,0,184,-1,2995662,1,8,0,0,1,2,0
44,16,0,0,2,0,0,0.0,0,315,7130,12,0,10,1,0,0,2,0
40,15,0,0,1,0,0,0.0,0,292,7658,436,0,7,0,0,0,1,0
89,20,0,0,3,0,0,0.078651685,0,32,250,0,0,11,0,0,0,2,1
91,12,0,0,2,0,0,0.010989011,0,282,6065,422,0,13,0,0,0,0,0
85,20,0,1,3,0,0,0.058823529,0,0,12168,5943,0,14,0,0,1,3,0
61,21,0,1,2,0,0,0.131147541,0,97,3733,12371,0,13,0,0,1,2,0
42,13,0,1,3,1,0,0.0,3,4,569,0,1,11,0,0,1,0,1
60,15,0,1,2,0,0,0.116666667,0,0,5271,41143,0,10,0,0,1,3,0
64,15,0,1,2,0,0,0.109375,0,40,2687,817298,1,17,0,0,1,1,0
81,27,1,1,2,0,0,0.209876543,0,30,5766,0,1,8,0,0,1,1,1
42,18,0,1,2,0,0,0.0,0,132,9205,690,0,7,0,1,1,0,0
63,55,0,1,2,0,0,0.0,1,52,5243,0,1,6,0,0,1,1,1
39,14,0,1,3,0,1,0.0,0,0,7222,726,0,7,0,1,1,2,0
120,15,1,1,2,1,0,0.191666667,3,123,2048,0,1,14,0,0,1,2,1
30,22,0,1,2,0,0,0.0,0,67,932,0,0,6,0,0,0,1,0
153,12,1,0,3,0,0,0.248366013,0,1,-1,0,1,28,0,0,0,2,1
73,26,0,1,3,0,0,0.0,0,106,7523,10631,0,10,0,0,0,1,0
24,16,0,1,2,0,0,0.0,0,33,-1,135943,0,6,0,0,0,0,0
174,39,0,0,2,1,1,0.109195402,0,7,8018,0,1,26,0,1,1,1,1
96,14,1,0,2,0,0,0.135416667,0,63,5049,282,0,19,0,0,0,2,0
84,22,1,1,2,0,1,0.297619048,0,0,5784,50100,1,11,0,1,0,2,1
32,13,0,1,2,0,0,0.0,0,0,4182,0,1,7,0,0,0,2,1
28,20,0,1,2,1,0,0.0,0,39,4715,61726,0,7,0,0,1,1,0
53,18,0,1,2,0,0,0.037735849,0,150,-1,0,1,12,0,0,1,1,0
31,23,0,1,2,0,0,0.0,0,107,3900,2892561,0,6,0,0,0,2,0
41,25,0,1,2,0,0,0.0,0,250,6260,0,0,6,0,0,1,2,0
40,19,0,1,2,0,0,0.0,0,264,5886,46830,0,7,0,0,1,1,0
27,20,0,1,2,0,0,0.0,0,319,-1,0,0,6,0,0,0,2,0
41,33,0,1,3,0,0,0.024390244,0,465,165,0,1,10,0,0,1,2,1
43,15,0,0,2,0,0,0.046511628,0,52,5640,2,0,8,1,0,0,1,0
